id,sales_hat
Munich_1_2163_2024-06-07,60.41873684210526
Munich_1_2163_2024-06-13,55.17473684210527
Budapest_1_2829_2024-06-03,105.91525735478373
Budapest_1_2829_2024-06-13,111.07207113476893
Budapest_1_2829_2024-06-08,102.79912994953418
Budapest_1_2829_2024-06-06,111.07207113476893
Budapest_1_2829_2024-06-09,99.94491849184918
Budapest_1_2829_2024-06-12,106.48134600351769
Budapest_1_2829_2024-06-04,105.15841376272513
Budapest_1_2829_2024-06-16,99.94491849184918
Budapest_1_2829_2024-06-07,116.96384466019418
Budapest_1_2829_2024-06-14,116.96384466019418
Budapest_1_2829_2024-06-15,102.79912994953418
Budapest_1_2829_2024-06-05,106.48134600351769
Budapest_1_2829_2024-06-11,105.15841376272513
Budapest_1_2829_2024-06-10,105.91525735478373
Brno_1_2091_2024-06-11,232.83676880954167
Brno_1_2091_2024-06-03,242.32037148061016
Brno_1_2091_2024-06-10,242.32037148061016
Brno_1_2091_2024-06-12,237.50545434281895
Brno_1_2091_2024-06-13,255.1401140046943
Prague_2_834_2024-06-06,76.56082720074522
Prague_2_834_2024-06-11,69.21118537319045
Prague_2_834_2024-06-07,82.91040625678906
Prague_2_834_2024-06-14,82.91040625678906
Prague_2_834_2024-06-03,71.14686124916902
Prague_2_834_2024-06-16,71.11954229432213
Prague_2_834_2024-06-05,70.40675682397563
Prague_2_834_2024-06-08,69.89402217392674
Prague_2_834_2024-06-13,76.56082720074522
Prague_2_834_2024-06-12,70.40675682397563
Prague_2_834_2024-06-15,69.89402217392674
Prague_2_834_2024-06-10,71.14686124916902
Prague_2_834_2024-06-09,71.11954229432213
Prague_2_834_2024-06-04,69.21118537319045
Brno_1_5239_2024-06-06,255.1401140046943
Brno_1_5239_2024-06-13,255.1401140046943
Brno_1_5239_2024-06-04,232.83676880954167
Brno_1_5239_2024-06-12,237.50545434281895
Brno_1_5239_2024-06-07,279.0111555902468
Brno_1_5239_2024-06-08,233.51824682163547
Brno_1_5239_2024-06-15,233.51824682163547
Brno_1_5239_2024-06-10,242.32037148061016
Brno_1_5239_2024-06-11,232.83676880954167
Brno_1_5239_2024-06-03,242.32037148061016
Brno_1_5239_2024-06-14,279.0111555902468
Brno_1_5239_2024-06-05,237.50545434281895
Brno_1_5239_2024-06-09,227.51682414199385
Prague_2_4536_2024-06-08,69.89402217392674
Prague_2_4536_2024-06-11,69.21118537319045
Prague_2_4536_2024-06-09,71.11954229432213
Prague_2_4536_2024-06-16,71.11954229432213
Prague_2_4536_2024-06-06,76.56082720074522
Prague_2_4536_2024-06-04,69.21118537319045
Prague_2_4536_2024-06-10,71.14686124916902
Prague_2_4536_2024-06-03,71.14686124916902
Prague_2_4536_2024-06-15,69.89402217392674
Prague_2_4536_2024-06-05,70.40675682397563
Prague_2_4536_2024-06-14,82.91040625678906
Prague_2_4536_2024-06-12,70.40675682397563
Prague_2_4536_2024-06-07,82.91040625678906
Frankfurt_1_5358_2024-06-11,59.34183295618186
Frankfurt_1_5358_2024-06-14,76.96768632268632
Frankfurt_1_5358_2024-06-09,50.63899911426041
Frankfurt_1_5358_2024-06-12,60.107305008210176
Frankfurt_1_5358_2024-06-08,56.03030014489754
Frankfurt_1_5358_2024-06-05,60.107305008210176
Frankfurt_1_5358_2024-06-10,64.8436681406612
Frankfurt_1_5358_2024-06-13,65.0007547559967
Frankfurt_1_5358_2024-06-04,59.34183295618186
Frankfurt_1_5358_2024-06-07,76.96768632268632
Frankfurt_1_5358_2024-06-06,65.0007547559967
Frankfurt_1_5358_2024-06-03,64.8436681406612
Frankfurt_1_2764_2024-06-16,50.63899911426041
Frankfurt_1_2764_2024-06-13,65.0007547559967
Frankfurt_1_2764_2024-06-05,60.107305008210176
Frankfurt_1_2764_2024-06-06,65.0007547559967
Frankfurt_1_2764_2024-06-11,59.34183295618186
Frankfurt_1_2764_2024-06-10,64.8436681406612
Frankfurt_1_2764_2024-06-09,50.63899911426041
Frankfurt_1_2764_2024-06-15,56.03030014489754
Frankfurt_1_2764_2024-06-03,64.8436681406612
Frankfurt_1_2764_2024-06-12,60.107305008210176
Frankfurt_1_2764_2024-06-07,76.96768632268632
Frankfurt_1_2764_2024-06-04,59.34183295618186
Frankfurt_1_2764_2024-06-14,76.96768632268632
Frankfurt_1_2764_2024-06-08,56.03030014489754
Prague_1_3259_2024-06-14,215.36306139669895
Prague_1_3259_2024-06-12,177.5955023356577
Prague_1_3259_2024-06-16,185.30762757630652
Prague_1_3259_2024-06-09,185.30762757630652
Prague_1_3259_2024-06-03,183.8861833133459
Prague_1_3259_2024-06-11,175.04579685001872
Prague_1_3259_2024-06-05,177.5955023356577
Prague_1_3259_2024-06-08,181.08876426242867
Prague_1_3259_2024-06-10,183.8861833133459
Prague_1_3259_2024-06-06,190.20376066062
Prague_1_3259_2024-06-15,181.08876426242867
Prague_1_3259_2024-06-13,190.20376066062
Prague_1_3259_2024-06-07,215.36306139669895
Prague_1_3259_2024-06-04,175.04579685001872
Prague_2_1481_2024-06-15,69.89402217392674
Prague_2_1481_2024-06-13,76.56082720074522
Prague_2_1481_2024-06-10,71.14686124916902
Prague_2_1481_2024-06-08,69.89402217392674
Prague_2_1481_2024-06-03,71.14686124916902
Prague_2_1481_2024-06-09,71.11954229432213
Prague_2_1481_2024-06-14,82.91040625678906
Prague_2_1481_2024-06-11,69.21118537319045
Prague_2_1481_2024-06-12,70.40675682397563
Prague_2_1481_2024-06-06,76.56082720074522
Prague_2_1481_2024-06-16,71.11954229432213
Prague_2_1481_2024-06-04,69.21118537319045
Prague_2_1481_2024-06-05,70.40675682397563
Prague_2_1481_2024-06-07,82.91040625678906
Prague_3_4871_2024-06-15,26.703757225433527
Prague_3_4871_2024-06-10,25.923295454545453
Prague_3_4871_2024-06-11,24.522307692307695
Prague_3_4871_2024-06-07,27.63533333333333
Prague_3_4871_2024-06-04,24.522307692307695
Prague_3_4871_2024-06-13,26.168532608695653
Prague_3_4871_2024-06-12,24.39938888888889
Prague_3_4871_2024-06-14,27.63533333333333
Prague_3_4871_2024-06-16,25.25575268817204
Prague_3_4871_2024-06-09,25.25575268817204
Prague_3_4871_2024-06-08,26.703757225433527
Prague_3_4871_2024-06-06,26.168532608695653
Prague_3_4871_2024-06-03,25.923295454545453
Prague_3_4871_2024-06-05,24.39938888888889
Brno_1_826_2024-06-08,233.51824682163547
Brno_1_826_2024-06-10,242.32037148061016
Brno_1_826_2024-06-04,232.83676880954167
Brno_1_826_2024-06-14,279.0111555902468
Brno_1_826_2024-06-05,237.50545434281895
Brno_1_826_2024-06-09,227.51682414199385
Brno_1_826_2024-06-03,242.32037148061016
Brno_1_826_2024-06-07,279.0111555902468
Brno_1_826_2024-06-16,227.51682414199385
Brno_1_826_2024-06-06,255.1401140046943
Brno_1_826_2024-06-15,233.51824682163547
Brno_1_826_2024-06-12,237.50545434281895
Brno_1_826_2024-06-11,232.83676880954167
Brno_1_826_2024-06-13,255.1401140046943
Prague_1_2187_2024-06-03,183.8861833133459
Prague_1_2187_2024-06-05,177.5955023356577
Prague_1_2187_2024-06-14,215.36306139669895
Prague_1_2187_2024-06-07,215.36306139669895
Prague_1_2187_2024-06-09,185.30762757630652
Prague_1_2187_2024-06-11,175.04579685001872
Prague_1_2187_2024-06-04,175.04579685001872
Prague_1_2187_2024-06-15,181.08876426242867
Prague_1_2187_2024-06-12,177.5955023356577
Prague_1_2187_2024-06-16,185.30762757630652
Prague_1_2187_2024-06-06,190.20376066062
Prague_1_2187_2024-06-08,181.08876426242867
Prague_1_2187_2024-06-10,183.8861833133459
Prague_1_2187_2024-06-13,190.20376066062
Prague_2_5076_2024-06-13,76.56082720074522
Prague_2_5076_2024-06-07,82.91040625678906
Prague_2_5076_2024-06-15,69.89402217392674
Prague_2_5076_2024-06-05,70.40675682397563
Prague_2_5076_2024-06-12,70.40675682397563
Prague_2_5076_2024-06-03,71.14686124916902
Prague_2_5076_2024-06-08,69.89402217392674
Prague_2_5076_2024-06-04,69.21118537319045
Prague_2_5076_2024-06-16,71.11954229432213
Prague_2_5076_2024-06-14,82.91040625678906
Prague_2_5076_2024-06-11,69.21118537319045
Prague_2_5076_2024-06-09,71.11954229432213
Prague_2_5076_2024-06-10,71.14686124916902
Prague_2_5076_2024-06-06,76.56082720074522
Munich_1_1055_2024-06-09,63.79785412605588
Munich_1_1055_2024-06-11,99.6737790970161
Munich_1_1055_2024-06-04,99.6737790970161
Munich_1_1055_2024-06-07,140.10342708651788
Munich_1_1055_2024-06-06,117.27861055547007
Munich_1_1055_2024-06-03,111.480231902225
Munich_1_1055_2024-06-12,104.32721278567017
Munich_1_1055_2024-06-10,111.480231902225
Munich_1_1055_2024-06-05,104.32721278567017
Munich_1_1055_2024-06-13,117.27861055547007
Munich_1_1055_2024-06-08,85.1274097697573
Prague_1_303_2024-06-11,175.04579685001872
Prague_1_303_2024-06-12,177.5955023356577
Prague_1_303_2024-06-14,215.36306139669895
Prague_1_303_2024-06-03,183.8861833133459
Prague_1_303_2024-06-06,190.20376066062
Prague_1_303_2024-06-07,215.36306139669895
Prague_1_303_2024-06-10,183.8861833133459
Prague_1_303_2024-06-05,177.5955023356577
Prague_1_303_2024-06-13,190.20376066062
Prague_1_303_2024-06-04,175.04579685001872
Prague_1_303_2024-06-15,181.08876426242867
Prague_1_303_2024-06-08,181.08876426242867
Prague_1_303_2024-06-16,185.30762757630652
Prague_1_303_2024-06-09,185.30762757630652
Brno_1_1352_2024-06-03,242.32037148061016
Brno_1_1352_2024-06-08,233.51824682163547
Brno_1_1352_2024-06-11,232.83676880954167
Brno_1_1352_2024-06-09,227.51682414199385
Brno_1_1352_2024-06-16,227.51682414199385
Brno_1_1352_2024-06-15,233.51824682163547
Brno_1_1352_2024-06-07,279.0111555902468
Brno_1_1352_2024-06-05,237.50545434281895
Brno_1_1352_2024-06-06,255.1401140046943
Brno_1_1352_2024-06-14,279.0111555902468
Brno_1_1352_2024-06-13,255.1401140046943
Brno_1_1352_2024-06-04,232.83676880954167
Brno_1_1352_2024-06-10,242.32037148061016
Brno_1_1352_2024-06-12,237.50545434281895
Prague_2_1669_2024-06-08,69.89402217392674
Prague_2_1669_2024-06-10,71.14686124916902
Prague_2_1669_2024-06-03,71.14686124916902
Prague_2_1669_2024-06-13,76.56082720074522
Prague_2_1669_2024-06-09,71.11954229432213
Prague_2_1669_2024-06-04,69.21118537319045
Prague_2_1669_2024-06-05,70.40675682397563
Prague_2_1669_2024-06-16,71.11954229432213
Prague_2_1669_2024-06-06,76.56082720074522
Prague_2_1669_2024-06-07,82.91040625678906
Prague_2_1669_2024-06-11,69.21118537319045
Prague_2_1669_2024-06-15,69.89402217392674
Prague_2_1669_2024-06-14,82.91040625678906
Prague_2_1669_2024-06-12,70.40675682397563
Prague_1_4632_2024-06-11,175.04579685001872
Prague_1_4632_2024-06-14,215.36306139669895
Prague_1_4632_2024-06-09,185.30762757630652
Prague_1_4632_2024-06-06,190.20376066062
Prague_1_4632_2024-06-05,177.5955023356577
Prague_1_4632_2024-06-10,183.8861833133459
Prague_1_4632_2024-06-08,181.08876426242867
Prague_1_4632_2024-06-16,185.30762757630652
Prague_1_4632_2024-06-03,183.8861833133459
Prague_1_4632_2024-06-07,215.36306139669895
Prague_1_4632_2024-06-04,175.04579685001872
Prague_1_4632_2024-06-15,181.08876426242867
Prague_1_4632_2024-06-12,177.5955023356577
Prague_1_4632_2024-06-13,190.20376066062
Prague_2_1879_2024-06-09,71.11954229432213
Prague_2_1879_2024-06-14,82.91040625678906
Prague_2_1879_2024-06-08,69.89402217392674
Prague_2_1879_2024-06-05,70.40675682397563
Prague_2_1879_2024-06-13,76.56082720074522
Prague_2_1879_2024-06-15,69.89402217392674
Prague_2_1879_2024-06-11,69.21118537319045
Prague_2_1879_2024-06-07,82.91040625678906
Prague_2_1879_2024-06-03,71.14686124916902
Prague_2_1879_2024-06-10,71.14686124916902
Prague_2_1879_2024-06-16,71.11954229432213
Prague_2_1879_2024-06-06,76.56082720074522
Prague_2_1879_2024-06-12,70.40675682397563
Prague_2_1879_2024-06-04,69.21118537319045
Prague_3_330_2024-06-04,85.72032811878563
Prague_3_330_2024-06-05,87.08524767495547
Prague_3_330_2024-06-03,88.98442330122971
Prague_3_330_2024-06-14,105.3319130320805
Prague_3_330_2024-06-06,93.8672120118149
Prague_3_330_2024-06-16,89.03904825202711
Prague_3_330_2024-06-10,88.98442330122971
Prague_3_330_2024-06-07,105.3319130320805
Prague_3_330_2024-06-15,88.25547367032677
Prague_3_330_2024-06-13,93.8672120118149
Prague_3_330_2024-06-09,89.03904825202711
Prague_3_330_2024-06-11,85.72032811878563
Prague_3_330_2024-06-12,87.08524767495547
Prague_3_330_2024-06-08,88.25547367032677
Prague_3_5276_2024-06-13,93.8672120118149
Prague_3_5276_2024-06-04,85.72032811878563
Prague_3_5276_2024-06-10,88.98442330122971
Prague_3_5276_2024-06-15,88.25547367032677
Prague_3_5276_2024-06-03,88.98442330122971
Prague_3_5276_2024-06-05,87.08524767495547
Prague_3_5276_2024-06-16,89.03904825202711
Prague_3_5276_2024-06-11,85.72032811878563
Prague_3_5276_2024-06-12,87.08524767495547
Prague_3_5276_2024-06-09,89.03904825202711
Prague_3_5276_2024-06-06,93.8672120118149
Prague_3_5276_2024-06-14,105.3319130320805
Prague_3_5276_2024-06-07,105.3319130320805
Prague_3_5276_2024-06-08,88.25547367032677
Prague_1_2688_2024-06-06,113.98045226130654
Prague_1_2688_2024-06-08,105.94361809045226
Prague_1_2688_2024-06-04,97.43451776649745
Prague_1_2688_2024-06-07,121.7462311557789
Prague_1_2688_2024-06-05,102.50444999999999
Prague_1_2688_2024-06-10,99.99723618090452
Prague_1_2688_2024-06-12,102.50444999999999
Prague_1_2688_2024-06-09,101.8983163265306
Prague_1_2688_2024-06-15,105.94361809045226
Prague_1_2688_2024-06-13,113.98045226130654
Prague_1_2688_2024-06-11,97.43451776649745
Prague_1_2688_2024-06-14,121.7462311557789
Prague_1_2688_2024-06-03,99.99723618090452
Prague_1_2688_2024-06-16,101.8983163265306
Prague_2_4045_2024-06-14,47.04115577889448
Prague_2_4045_2024-06-16,46.80742424242425
Prague_2_4045_2024-06-11,46.35974747474747
Prague_2_4045_2024-06-05,45.04828282828282
Prague_2_4045_2024-06-06,46.758181818181825
Prague_2_4045_2024-06-15,42.50155778894472
Prague_2_4045_2024-06-08,42.50155778894472
Prague_2_4045_2024-06-04,46.35974747474747
Prague_2_4045_2024-06-12,45.04828282828282
Prague_2_4045_2024-06-13,46.758181818181825
Prague_2_4045_2024-06-09,46.80742424242425
Prague_2_4045_2024-06-10,46.315939086294414
Prague_2_4045_2024-06-07,47.04115577889448
Prague_2_4045_2024-06-03,46.315939086294414
Budapest_1_3776_2024-06-07,116.96384466019418
Budapest_1_3776_2024-06-03,105.91525735478373
Budapest_1_3776_2024-06-16,99.94491849184918
Budapest_1_3776_2024-06-08,102.79912994953418
Budapest_1_3776_2024-06-09,99.94491849184918
Budapest_1_3776_2024-06-05,106.48134600351769
Budapest_1_3776_2024-06-10,105.91525735478373
Budapest_1_3776_2024-06-13,111.07207113476893
Budapest_1_3776_2024-06-12,106.48134600351769
Budapest_1_3776_2024-06-14,116.96384466019418
Budapest_1_3776_2024-06-06,111.07207113476893
Budapest_1_3776_2024-06-04,105.15841376272513
Budapest_1_3776_2024-06-11,105.15841376272513
Budapest_1_3776_2024-06-15,102.79912994953418
Prague_2_5279_2024-06-11,280.53615384615387
Prague_2_5279_2024-06-07,342.2459183673469
Prague_2_5279_2024-06-04,280.53615384615387
Prague_2_5279_2024-06-05,291.74698979591835
Prague_2_5279_2024-06-10,288.7139898989899
Prague_2_5279_2024-06-15,283.0210606060606
Prague_2_5279_2024-06-12,291.74698979591835
Prague_2_5279_2024-06-13,321.9988775510204
Prague_2_5279_2024-06-03,288.7139898989899
Prague_2_5279_2024-06-08,283.0210606060606
Prague_2_5279_2024-06-06,321.9988775510204
Prague_2_5279_2024-06-14,342.2459183673469
Prague_2_5279_2024-06-16,287.2994527363184
Prague_2_5279_2024-06-09,287.2994527363184
Prague_2_4790_2024-06-14,30.600621761658033
Prague_2_4790_2024-06-13,29.289897435897434
Prague_2_4790_2024-06-03,28.213315789473683
Prague_2_4790_2024-06-10,28.213315789473683
Prague_2_4790_2024-06-09,26.477604166666666
Prague_2_4790_2024-06-07,30.600621761658033
Prague_2_4790_2024-06-11,28.667120418848167
Prague_2_4790_2024-06-04,28.667120418848167
Prague_2_4790_2024-06-05,29.404835164835166
Prague_2_4790_2024-06-08,27.57860103626943
Prague_2_4790_2024-06-06,29.289897435897434
Prague_2_4790_2024-06-15,27.57860103626943
Prague_2_4790_2024-06-12,29.404835164835166
Prague_2_4790_2024-06-16,26.477604166666666
Prague_3_3147_2024-06-04,85.72032811878563
Prague_3_3147_2024-06-03,88.98442330122971
Prague_3_3147_2024-06-07,105.3319130320805
Prague_3_3147_2024-06-09,89.03904825202711
Prague_3_3147_2024-06-12,87.08524767495547
Prague_3_3147_2024-06-13,93.8672120118149
Prague_3_3147_2024-06-15,88.25547367032677
Prague_3_3147_2024-06-14,105.3319130320805
Prague_3_3147_2024-06-05,87.08524767495547
Prague_3_3147_2024-06-11,85.72032811878563
Prague_3_3147_2024-06-06,93.8672120118149
Prague_3_3147_2024-06-08,88.25547367032677
Prague_3_3147_2024-06-10,88.98442330122971
Prague_3_3147_2024-06-16,89.03904825202711
Munich_1_4417_2024-06-13,52.34246268656717
Munich_1_4417_2024-06-15,38.72725925925926
Munich_1_4417_2024-06-11,35.22175182481752
Munich_1_4417_2024-06-05,40.01066176470588
Munich_1_4417_2024-06-04,35.22175182481752
Munich_1_4417_2024-06-12,40.01066176470588
Munich_1_4417_2024-06-08,38.72725925925926
Munich_1_4417_2024-06-16,16.21923076923077
Munich_1_4417_2024-06-10,35.64744360902255
Munich_1_4417_2024-06-07,58.52525925925926
Munich_1_4417_2024-06-03,35.64744360902255
Munich_1_4417_2024-06-09,16.21923076923077
Munich_1_4417_2024-06-14,58.52525925925926
Munich_1_4417_2024-06-06,52.34246268656717
Budapest_1_1705_2024-06-11,105.15841376272513
Budapest_1_1705_2024-06-16,99.94491849184918
Budapest_1_1705_2024-06-12,106.48134600351769
Budapest_1_1705_2024-06-13,111.07207113476893
Budapest_1_1705_2024-06-14,116.96384466019418
Budapest_1_1705_2024-06-05,106.48134600351769
Budapest_1_1705_2024-06-03,105.91525735478373
Budapest_1_1705_2024-06-10,105.91525735478373
Budapest_1_1705_2024-06-07,116.96384466019418
Budapest_1_1705_2024-06-08,102.79912994953418
Budapest_1_1705_2024-06-09,99.94491849184918
Budapest_1_1705_2024-06-06,111.07207113476893
Budapest_1_1705_2024-06-15,102.79912994953418
Budapest_1_1705_2024-06-04,105.15841376272513
Prague_1_2146_2024-06-13,190.20376066062
Prague_1_2146_2024-06-10,183.8861833133459
Prague_1_2146_2024-06-11,175.04579685001872
Prague_1_2146_2024-06-06,190.20376066062
Prague_1_2146_2024-06-03,183.8861833133459
Prague_1_2146_2024-06-09,185.30762757630652
Prague_1_2146_2024-06-12,177.5955023356577
Prague_1_2146_2024-06-16,185.30762757630652
Prague_1_2146_2024-06-04,175.04579685001872
Prague_1_2146_2024-06-07,215.36306139669895
Prague_1_2146_2024-06-08,181.08876426242867
Prague_1_2146_2024-06-05,177.5955023356577
Prague_3_2520_2024-06-07,105.3319130320805
Prague_3_2520_2024-06-10,88.98442330122971
Prague_3_2520_2024-06-09,89.03904825202711
Prague_3_2520_2024-06-05,87.08524767495547
Prague_3_2520_2024-06-13,93.8672120118149
Prague_3_2520_2024-06-12,87.08524767495547
Prague_3_2520_2024-06-08,88.25547367032677
Prague_3_2520_2024-06-16,89.03904825202711
Prague_3_2520_2024-06-15,88.25547367032677
Prague_3_2520_2024-06-06,93.8672120118149
Prague_3_2520_2024-06-03,88.98442330122971
Prague_3_2520_2024-06-14,105.3319130320805
Prague_3_2520_2024-06-11,85.72032811878563
Prague_3_2520_2024-06-04,85.72032811878563
Prague_2_2689_2024-06-14,82.91040625678906
Prague_2_2689_2024-06-09,71.11954229432213
Prague_2_2689_2024-06-12,70.40675682397563
Prague_2_2689_2024-06-16,71.11954229432213
Prague_2_2689_2024-06-07,82.91040625678906
Prague_2_2689_2024-06-04,69.21118537319045
Prague_2_2689_2024-06-11,69.21118537319045
Prague_2_2689_2024-06-08,69.89402217392674
Prague_2_2689_2024-06-06,76.56082720074522
Prague_2_2689_2024-06-05,70.40675682397563
Prague_2_2689_2024-06-13,76.56082720074522
Prague_2_2689_2024-06-03,71.14686124916902
Prague_2_2689_2024-06-10,71.14686124916902
Prague_2_5003_2024-06-11,69.21118537319045
Prague_2_5003_2024-06-06,76.56082720074522
Prague_2_5003_2024-06-12,70.40675682397563
Prague_2_5003_2024-06-05,70.40675682397563
Prague_2_5003_2024-06-15,69.89402217392674
Prague_2_5003_2024-06-14,82.91040625678906
Prague_2_5003_2024-06-13,76.56082720074522
Prague_2_5003_2024-06-08,69.89402217392674
Prague_2_5003_2024-06-16,71.11954229432213
Prague_2_5003_2024-06-09,71.11954229432213
Prague_2_5003_2024-06-07,82.91040625678906
Prague_2_5003_2024-06-04,69.21118537319045
Prague_2_5003_2024-06-10,71.14686124916902
Prague_2_5003_2024-06-03,71.14686124916902
Prague_2_5000_2024-06-16,71.11954229432213
Prague_2_5000_2024-06-07,82.91040625678906
Prague_2_5000_2024-06-04,69.21118537319045
Prague_2_5000_2024-06-13,76.56082720074522
Prague_2_5000_2024-06-06,76.56082720074522
Prague_2_5000_2024-06-15,69.89402217392674
Prague_2_5000_2024-06-11,69.21118537319045
Prague_2_5000_2024-06-09,71.11954229432213
Prague_2_5000_2024-06-08,69.89402217392674
Prague_2_5000_2024-06-14,82.91040625678906
Prague_2_5000_2024-06-10,71.14686124916902
Prague_2_5000_2024-06-12,70.40675682397563
Prague_2_5000_2024-06-03,71.14686124916902
Prague_2_5000_2024-06-05,70.40675682397563
Budapest_1_3532_2024-06-09,99.94491849184918
Budapest_1_3532_2024-06-10,105.91525735478373
Budapest_1_3532_2024-06-07,116.96384466019418
Budapest_1_3532_2024-06-06,111.07207113476893
Budapest_1_3532_2024-06-08,102.79912994953418
Prague_1_4745_2024-06-06,190.20376066062
Prague_1_4745_2024-06-12,177.5955023356577
Prague_1_4745_2024-06-04,175.04579685001872
Prague_1_4745_2024-06-05,177.5955023356577
Prague_1_4745_2024-06-10,183.8861833133459
Prague_1_4745_2024-06-03,183.8861833133459
Prague_1_4745_2024-06-07,215.36306139669895
Prague_1_4745_2024-06-08,181.08876426242867
Munich_1_5010_2024-06-12,104.32721278567017
Munich_1_5010_2024-06-07,140.10342708651788
